type,is_pyramid,units,entry_date,entry_price,exit_date,exit_price,stop_price,pnl_points,holding_hours,exit_reason,trade_id
Long,True,2.0,2026-01-20 16:00:00,4716.23,2026-01-22 00:00:00,4848.36,4739.65,260.66,48,Signal Exit,547
Long,False,1.0,2026-01-22 12:00:00,4796.68,2026-01-22 20:00:00,4831.18,4724.42,34.2,0,Signal Exit,548
Long,True,2.0,2026-01-22 16:00:00,4832.68,2026-01-22 20:00:00,4831.18,4724.42,-3.6,0,Signal Exit,549
Long,False,1.0,2026-01-23 00:00:00,4871.59,2026-01-23 12:00:00,4952.03,4815.05,80.14,0,Signal Exit,550
Long,True,2.0,2026-01-23 04:00:00,4911.92,2026-01-23 12:00:00,4952.03,4815.05,79.62,0,Signal Exit,551
Long,False,1.0,2026-01-24 00:00:00,4960.48,2026-01-27 00:00:00,5091.01,4961.57,127.98,72,Signal Exit,552
Long,True,2.0,2026-01-24 04:00:00,4984.51,2026-01-27 00:00:00,5091.01,4961.57,207.9,72,Signal Exit,553
Long,False,1.0,2026-01-27 08:00:00,5043.56,2026-01-27 20:00:00,5076.95,4964.75,33.09,0,Signal Exit,554
Long,True,2.0,2026-01-27 12:00:00,5076.3,2026-01-27 20:00:00,5076.95,4964.75,0.7,0,Signal Exit,555
Long,False,1.0,2026-01-28 00:00:00,5090.93,2026-01-28 20:00:00,5261.99,5098.85,170.76,0,Signal Exit,556
Long,True,2.0,2026-01-28 04:00:00,5098.93,2026-01-28 20:00:00,5261.99,5098.85,325.52,0,Signal Exit,557
Long,False,1.0,2026-01-29 00:00:00,5278.41,2026-01-29 20:00:00,5522.71,5190.01,244.0,0,Signal Exit,558
Long,True,2.0,2026-01-29 04:00:00,5325.25,2026-01-29 20:00:00,5522.71,5190.01,394.32,0,Signal Exit,559
Long,False,1.0,2026-01-30 04:00:00,5305.81,2026-01-30 12:00:00,5196.28,5041.1,-109.83,0,Signal Exit,560
Long,False,1.0,2026-02-04 12:00:00,5068.35,2026-02-04 20:00:00,5047.61,4804.39,-21.04,0,Signal Exit,561
Long,False,1.0,2026-02-05 08:00:00,5011.75,2026-02-05 12:00:00,4880.5,4751.01,-131.55,0,Signal Exit,562
Long,False,1.0,2026-02-06 20:00:00,4886.53,2026-02-09 12:00:00,5016.23,4831.44,127.15,72,Signal Exit,563
Long,False,1.0,2026-02-09 20:00:00,5010.58,2026-02-10 08:00:00,5031.77,4914.11,20.14,24,Signal Exit,564
Long,True,1.0,2026-02-10 04:00:00,5074.67,2026-02-10 08:00:00,5031.77,4914.11,-43.2,0,Signal Exit,565
Long,False,1.0,2026-02-10 16:00:00,5033.14,2026-02-11 00:00:00,5019.63,4952.15,-14.56,24,Signal Exit,566
Long,True,1.0,2026-02-10 20:00:00,5056.17,2026-02-11 00:00:00,5019.63,4952.15,-37.59,24,Signal Exit,567
Long,False,1.0,2026-02-11 04:00:00,5027.55,2026-02-12 00:00:00,5059.9,4993.1,31.3,24,Signal Exit,568
Long,False,1.0,2026-02-12 04:00:00,5082.15,2026-02-12 08:00:00,5060.9,4963.74,-21.55,0,Signal Exit,569
Long,False,1.0,2026-02-12 16:00:00,5063.78,2026-02-12 20:00:00,5064.19,4997.87,0.11,0,Signal Exit,570
Long,False,1.0,2026-02-16 04:00:00,5035.13,2026-02-16 08:00:00,5020.25,4915.87,-15.18,0,Signal Exit,571
Long,False,1.0,2026-02-19 00:00:00,4997.77,2026-02-19 04:00:00,4980.47,4855.68,-17.6,0,Signal Exit,572
Long,False,1.0,2026-02-19 12:00:00,4981.66,2026-02-19 20:00:00,4985.1,4907.64,3.14,0,Signal Exit,573
Long,False,1.0,2026-02-20 00:00:00,5013.88,2026-02-20 04:00:00,4987.98,4915.31,-26.2,0,Signal Exit,574
Long,False,1.0,2026-02-20 16:00:00,5006.59,2026-02-23 16:00:00,5136.72,5034.79,127.58,72,Signal Exit,575
Long,True,2.0,2026-02-20 20:00:00,5017.25,2026-02-23 16:00:00,5136.72,5034.79,233.84,72,Signal Exit,576
Long,False,1.0,2026-02-23 20:00:00,5149.58,2026-02-24 12:00:00,5171.9,5131.0,21.27,24,Signal Exit,577
Long,True,1.0,2026-02-24 00:00:00,5196.21,2026-02-24 12:00:00,5171.9,5131.0,-24.61,0,Signal Exit,578
Long,False,1.0,2026-02-24 16:00:00,5179.44,2026-02-24 20:00:00,5172.49,5095.82,-7.25,0,Signal Exit,579
Long,False,1.0,2026-02-25 04:00:00,5154.11,2026-02-25 08:00:00,5146.66,5045.32,-7.75,0,Signal Exit,580
Long,False,1.0,2026-02-25 12:00:00,5182.06,2026-02-25 20:00:00,5181.35,5069.91,-1.01,0,Signal Exit,581
Long,False,1.0,2026-02-26 00:00:00,5194.74,2026-02-26 08:00:00,5162.95,5111.89,-32.09,0,Signal Exit,582
Long,True,1.0,2026-02-26 04:00:00,5205.11,2026-02-26 08:00:00,5162.95,5111.89,-42.46,0,Signal Exit,583
Long,False,1.0,2026-02-26 12:00:00,5192.68,2026-02-26 16:00:00,5186.18,5098.78,-6.8,0,Signal Exit,584
Long,False,1.0,2026-02-27 00:00:00,5185.88,2026-02-27 08:00:00,5184.65,5085.96,-1.53,0,Signal Exit,585
Long,True,2.0,2026-02-27 04:00:00,5186.93,2026-02-27 08:00:00,5184.65,5084.9,-5.16,0,Signal Exit,586
Long,False,1.0,2026-02-27 20:00:00,5185.59,2026-03-02 12:00:00,5366.17,5205.61,178.03,72,Signal Exit,587
Long,True,2.0,2026-02-28 00:00:00,5239.34,2026-03-02 12:00:00,5366.17,5205.61,250.06,48,Signal Exit,588
Long,False,1.0,2026-03-02 16:00:00,5408.47,2026-03-02 20:00:00,5385.32,5256.21,-23.45,0,Signal Exit,589
Long,False,1.0,2026-03-03 04:00:00,5330.23,2026-03-03 16:00:00,5327.58,5265.78,-2.95,0,Signal Exit,590
Long,False,1.0,2026-03-10 12:00:00,5157.31,2026-03-10 20:00:00,5175.35,5052.95,17.74,0,Signal Exit,591
Long,False,1.0,2026-03-11 00:00:00,5228.78,2026-03-11 04:00:00,5198.6,5093.78,-30.48,0,Signal Exit,592
Long,False,1.0,2026-03-11 12:00:00,5203.26,2026-03-11 16:00:00,5195.88,5124.64,-7.68,0,Signal Exit,593
Long,False,1.0,2026-03-12 04:00:00,5183.02,2026-03-12 08:00:00,5134.15,5106.2,-49.17,0,Signal Exit,594
Long,False,1.0,2026-03-12 12:00:00,5153.41,2026-03-12 20:00:00,5179.67,5082.02,25.96,0,Signal Exit,595
Short,False,1.0,2026-03-19 04:00:00,4842.7,2026-03-25 12:00:00,4570.19,4582.23,273.83,144,Signal Exit,596
Short,False,1.0,2026-03-25 16:00:00,4539.2,2026-03-25 20:00:00,4578.75,4730.41,-39.85,0,Signal Exit,597
Short,False,1.0,2026-03-26 00:00:00,4558.96,2026-03-26 12:00:00,4516.95,4690.96,41.71,0,Signal Exit,598
Short,False,1.0,2026-03-26 16:00:00,4452.39,2026-03-28 00:00:00,4524.27,4537.37,-71.64,48,Signal Exit,599
Short,False,1.0,2026-03-28 04:00:00,4514.53,2026-03-30 12:00:00,4496.16,4585.59,18.61,48,Signal Exit,600
Short,False,1.0,2026-03-31 00:00:00,4548.04,2026-03-31 08:00:00,4511.93,4648.51,35.81,0,Signal Exit,601
Short,False,1.0,2026-04-01 12:00:00,4681.73,2026-04-01 16:00:00,4712.91,4789.11,-31.48,0,Signal Exit,602
Short,False,1.0,2026-04-02 04:00:00,4766.06,2026-04-02 08:00:00,4783.92,4855.6,-18.16,0,Signal Exit,603
Short,False,1.0,2026-04-02 12:00:00,4676.36,2026-04-03 00:00:00,4661.02,4873.38,15.31,24,Signal Exit,604
Short,False,1.0,2026-04-06 08:00:00,4611.01,2026-04-06 12:00:00,4640.54,4746.7,-29.83,0,Signal Exit,605
Short,False,1.0,2026-04-06 20:00:00,4678.06,2026-04-07 08:00:00,4658.68,4773.42,19.35,24,Signal Exit,606
Short,False,1.0,2026-04-07 12:00:00,4649.74,2026-04-07 20:00:00,4660.26,4729.6,-10.82,0,Signal Exit,607
Short,False,1.0,2026-04-08 00:00:00,4655.74,2026-04-08 04:00:00,4700.68,4744.59,-45.24,0,Signal Exit,608
Short,False,1.0,2026-04-08 12:00:00,4797.49,2026-04-08 16:00:00,4813.63,4914.36,-16.44,0,Signal Exit,609
Short,False,1.0,2026-04-08 20:00:00,4798.5,2026-04-09 16:00:00,4724.25,4866.03,74.22,24,Signal Exit,610
Short,False,1.0,2026-04-10 04:00:00,4769.18,2026-04-10 12:00:00,4766.7,4855.78,2.18,0,Signal Exit,611
Short,False,1.0,2026-04-10 16:00:00,4749.62,2026-04-10 20:00:00,4768.81,4821.83,-19.49,0,Signal Exit,612
Short,False,1.0,2026-04-11 00:00:00,4761.83,2026-04-13 16:00:00,4733.64,4798.87,28.43,48,Signal Exit,613
Short,False,1.0,2026-04-13 20:00:00,4706.81,2026-04-14 04:00:00,4741.36,4781.77,-34.58,24,Signal Exit,614
Short,False,1.0,2026-04-14 20:00:00,4774.9,2026-04-15 00:00:00,4808.32,4837.01,-33.45,24,Signal Exit,615
Short,False,1.0,2026-04-15 08:00:00,4837.13,2026-04-15 20:00:00,4812.23,4909.94,24.6,0,Signal Exit,616
Short,False,1.0,2026-04-16 00:00:00,4801.77,2026-04-16 08:00:00,4823.5,4867.94,-22.03,0,Signal Exit,617
Short,False,1.0,2026-04-16 16:00:00,4821.29,2026-04-16 20:00:00,4822.25,4873.13,-1.26,0,Signal Exit,618
Short,False,1.0,2026-04-17 00:00:00,4807.09,2026-04-17 12:00:00,4793.32,4858.95,13.47,0,Signal Exit,619
Short,False,1.0,2026-04-17 16:00:00,4784.52,2026-04-17 20:00:00,4799.12,4837.76,-14.9,0,Signal Exit,620
Short,False,1.0,2026-04-18 04:00:00,4854.7,2026-04-20 20:00:00,4810.43,4892.56,44.51,48,Signal Exit,621
Short,False,1.0,2026-04-21 00:00:00,4799.59,2026-04-21 04:00:00,4814.09,4868.85,-14.8,0,Signal Exit,622
Short,False,1.0,2026-04-21 12:00:00,4797.28,2026-04-30 20:00:00,4630.56,4617.12,168.85,216,Stop Loss Exit,623
Short,True,1.0,2026-04-24 04:00:00,4696.07,2026-04-30 20:00:00,4630.56,4617.12,66.83,144,Stop Loss Exit,624
Short,False,1.0,2026-05-01 00:00:00,4615.45,2026-05-02 00:00:00,4643.09,4673.5,-27.67,24,Signal Exit,625
Short,False,1.0,2026-05-02 04:00:00,4610.62,2026-05-04 12:00:00,4615.11,4701.03,-4.25,48,Signal Exit,626
Short,True,2.0,2026-05-04 08:00:00,4613.75,2026-05-04 12:00:00,4615.11,4664.75,-3.32,0,Signal Exit,627
Short,False,1.0,2026-05-04 16:00:00,4578.76,2026-05-06 08:00:00,4593.95,4621.8,-14.95,48,Signal Exit,628
Short,True,2.0,2026-05-04 20:00:00,4560.37,2026-05-06 08:00:00,4593.95,4621.8,-66.68,48,Signal Exit,629
Short,False,1.0,2026-05-07 00:00:00,4687.33,2026-05-07 04:00:00,4692.35,4763.52,-5.32,0,Signal Exit,630
Short,False,1.0,2026-05-07 20:00:00,4742.93,2026-05-08 08:00:00,4704.76,4804.27,38.14,24,Signal Exit,631
Short,False,1.0,2026-05-08 16:00:00,4708.29,2026-05-08 20:00:00,4717.82,4775.11,-9.83,0,Signal Exit,632
Short,False,1.0,2026-05-09 00:00:00,4707.31,2026-05-09 04:00:00,4724.18,4787.5,-17.17,0,Signal Exit,633
Short,False,1.0,2026-05-11 04:00:00,4698.59,2026-05-11 20:00:00,4674.59,4740.7,23.7,0,Signal Exit,634
Short,False,1.0,2026-05-12 12:00:00,4720.28,2026-05-12 20:00:00,4706.54,4810.66,13.44,0,Signal Exit,635
Short,False,1.0,2026-05-13 00:00:00,4666.33,2026-05-13 04:00:00,4715.46,4751.53,-49.43,0,Signal Exit,636
Short,False,1.0,2026-05-13 12:00:00,4696.16,2026-05-22 04:00:00,4543.2,4610.26,155.09,216,Signal Exit,637
Short,True,1.0,2026-05-15 04:00:00,4654.3,2026-05-22 04:00:00,4543.2,4610.26,112.69,168,Signal Exit,638
Short,False,1.0,2026-05-22 08:00:00,4535.58,2026-05-25 08:00:00,4567.4,4580.77,-31.31,72,Signal Exit,639
Short,True,2.0,2026-05-22 12:00:00,4529.56,2026-05-25 08:00:00,4567.4,4580.77,-74.66,72,Signal Exit,640
Short,False,1.0,2026-05-25 12:00:00,4559.54,2026-05-25 16:00:00,4564.67,4611.8,-5.43,0,Signal Exit,641
Short,False,1.0,2026-05-26 08:00:00,4559.88,2026-05-29 12:00:00,4501.15,4505.43,59.24,72,Signal Exit,642
Short,True,2.0,2026-05-28 04:00:00,4450.75,2026-05-29 12:00:00,4501.15,4505.43,-100.86,24,Signal Exit,643
Short,False,1.0,2026-05-30 04:00:00,4545.28,2026-06-01 20:00:00,4505.84,4583.21,39.68,48,Signal Exit,644
Short,False,1.0,2026-06-02 00:00:00,4474.23,2026-06-02 12:00:00,4499.16,4552.16,-25.23,0,Signal Exit,645
Short,True,1.0,2026-06-02 04:00:00,4481.26,2026-06-02 12:00:00,4499.16,4544.16,-18.2,0,Signal Exit,646
Short,False,1.0,2026-06-02 20:00:00,4527.65,2026-06-04 20:00:00,4511.58,4529.7,16.31,48,Signal Exit,647
Short,True,1.0,2026-06-03 00:00:00,4502.37,2026-06-04 20:00:00,4511.58,4529.7,-9.24,24,Signal Exit,648
Short,False,1.0,2026-06-05 00:00:00,4477.32,2026-06-12 04:00:00,4208.73,4182.26,270.18,168,Stop Loss Exit,649
Short,True,2.0,2026-06-08 08:00:00,4343.32,2026-06-12 04:00:00,4208.73,4182.26,270.74,96,Stop Loss Exit,650
Short,False,1.0,2026-06-12 08:00:00,4220.23,2026-06-15 04:00:00,4268.16,4306.36,-47.42,72,Signal Exit,651
Short,False,1.0,2026-06-15 16:00:00,4322.64,2026-06-15 20:00:00,4335.18,4386.27,-12.84,0,Signal Exit,652
Short,False,1.0,2026-06-16 04:00:00,4320.47,2026-06-16 12:00:00,4330.31,4399.78,-10.14,0,Signal Exit,653
Short,False,1.0,2026-06-17 00:00:00,4335.37,2026-06-17 12:00:00,4332.01,4391.66,3.06,0,Signal Exit,654
Short,False,1.0,2026-06-17 16:00:00,4325.17,2026-06-18 00:00:00,4363.6,4377.51,-38.46,24,Signal Exit,655
Short,False,1.0,2026-06-18 04:00:00,4235.04,2026-06-18 08:00:00,4278.19,4418.33,-43.45,0,Signal Exit,656
Short,False,1.0,2026-06-18 16:00:00,4288.53,2026-06-27 00:00:00,4091.02,4082.34,199.64,216,Stop Loss Exit,657
Short,True,2.0,2026-06-19 04:00:00,4217.05,2026-06-27 00:00:00,4091.02,4082.34,255.78,192,Stop Loss Exit,658
Short,False,1.0,2026-06-27 04:00:00,4071.84,2026-06-29 04:00:00,4079.21,4139.6,-7.13,48,Signal Exit,659
Short,False,1.0,2026-06-29 08:00:00,4062.85,2026-07-01 20:00:00,4030.59,4058.26,32.5,48,Signal Exit,660
Short,True,2.0,2026-06-30 04:00:00,4015.97,2026-07-01 20:00:00,4030.59,4058.26,-29.3,24,Signal Exit,661
Short,False,1.0,2026-07-02 04:00:00,4038.92,2026-07-02 12:00:00,4070.22,4160.55,-31.6,0,Signal Exit,662
Short,False,1.0,2026-07-02 16:00:00,4064.78,2026-07-02 20:00:00,4065.25,4124.61,-0.77,0,Signal Exit,663
Short,False,1.0,2026-07-03 04:00:00,4120.99,2026-07-03 08:00:00,4126.0,4186.94,-5.31,0,Signal Exit,664
Short,False,1.0,2026-07-04 00:00:00,4165.0,2026-07-06 04:00:00,4178.04,4229.73,-12.8,48,Signal Exit,665
Short,False,1.0,2026-07-06 12:00:00,4165.12,2026-07-07 04:00:00,4163.66,4236.29,1.43,24,Signal Exit,666
Short,False,1.0,2026-07-07 08:00:00,4157.32,2026-07-07 20:00:00,4157.06,4197.19,-0.04,0,Signal Exit,667
Short,False,1.0,2026-07-08 00:00:00,4139.24,2026-07-08 12:00:00,4123.57,4211.65,15.37,0,Signal Exit,668
Short,False,1.0,2026-07-08 16:00:00,4120.95,2026-07-13 04:00:00,4097.61,4154.8,24.39,120,Signal Exit,669
Short,False,1.0,2026-07-13 08:00:00,4085.05,2026-07-20 12:00:00,4024.22,4047.92,62.42,168,Signal Exit,670
Short,True,1.0,2026-07-14 04:00:00,4001.83,2026-07-20 12:00:00,4024.22,4047.92,-21.07,144,Signal Exit,671
Short,False,1.0,2026-07-20 16:00:00,4017.31,2026-07-20 20:00:00,4025.3,4059.82,-8.29,0,Signal Exit,672
Short,False,1.0,2026-07-21 00:00:00,4012.04,2026-07-21 12:00:00,4047.12,4072.82,-35.38,0,Signal Exit,673
Short,False,1.0,2026-07-21 20:00:00,4056.2,2026-07-22 00:00:00,4074.23,4112.4,-18.06,24,Signal Exit,674
Short,False,1.0,2026-07-22 08:00:00,4080.83,2026-07-22 12:00:00,4130.9,4112.77,-50.37,0,Stop Loss Exit,675
Short,False,1.0,2026-07-22 16:00:00,4111.45,2026-07-22 20:00:00,4122.77,4171.68,-11.62,0,Signal Exit,676
Short,False,1.0,2026-07-23 04:00:00,4131.65,2026-07-23 08:00:00,4133.4,4196.55,-2.05,0,Signal Exit,677
Short,False,1.0,2026-07-23 12:00:00,4124.85,2026-07-25 00:00:00,4077.56,4080.84,47.53,48,Signal Exit,678
Short,False,1.0,2026-07-25 04:00:00,4053.49,2026-07-27 08:00:00,4094.37,4112.12,-40.64,48,Signal Exit,679
Short,False,1.0,2026-07-27 12:00:00,4091.21,2026-07-27 20:00:00,4094.11,4143.57,-3.2,0,Signal Exit,680
Short,False,1.0,2026-07-28 00:00:00,4078.64,2026-07-28 04:00:00,4083.54,4129.94,-5.2,0,Signal Exit,681
Short,False,1.0,2026-07-28 08:00:00,4073.26,2026-07-30 08:00:00,4084.58,4070.82,-11.08,48,Stop Loss Exit,682
Short,True,1.0,2026-07-29 04:00:00,4026.38,2026-07-30 08:00:00,4084.58,4070.82,-58.23,24,Stop Loss Exit,683
